date,source,market,code,name,shares,share_unit,close,source_file,industry,shares_change,shares_change_pct,cash_proxy
2026-08-11,akshare_fund_scale_daily_szse,SZ,158009,航空航天ETF南方,44373819.0,份,,akshare:szse_daily,未分类,-4000000.0,-0.0826893572326799,
2026-08-12,akshare_fund_scale_daily_szse,SZ,158009,航空航天ETF南方,43373819.0,份,,akshare:szse_daily,未分类,-1000000.0,-0.022535811037585,
2026-08-13,akshare_fund_scale_daily_szse,SZ,158009,航空航天ETF南方,42373819.0,份,,akshare:szse_daily,未分类,-1000000.0,-0.0230553827874829,
2026-08-14,akshare_fund_scale_daily_szse,SZ,158009,航空航天ETF南方,41373819.0,份,,akshare:szse_daily,未分类,-1000000.0,-0.0235994777813158,
2026-08-17,akshare_fund_scale_daily_szse,SZ,158009,航空航天ETF南方,40373819.0,份,,akshare:szse_daily,未分类,-1000000.0,-0.0241698741902457,
2026-08-18,akshare_fund_scale_daily_szse,SZ,158009,航空航天ETF南方,40373819.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2026-08-19,akshare_fund_scale_daily_szse,SZ,158009,航空航天ETF南方,45373819.0,份,,akshare:szse_daily,未分类,5000000.0,0.1238426317807587,
2026-08-20,akshare_fund_scale_daily_szse,SZ,158009,航空航天ETF南方,46373819.0,份,,akshare:szse_daily,未分类,1000000.0,0.0220391411179208,
2026-08-21,akshare_fund_scale_daily_szse,SZ,158009,航空航天ETF南方,46373819.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2026-08-19,akshare_fund_scale_daily_szse,SZ,158012,云计算ETF南方,274825566.0,份,,akshare:szse_daily,未分类,,,
2026-08-20,akshare_fund_scale_daily_szse,SZ,158012,云计算ETF南方,283825566.0,份,,akshare:szse_daily,未分类,9000000.0,0.0327480449908361,
2026-08-21,akshare_fund_scale_daily_szse,SZ,158012,云计算ETF南方,279325566.0,份,,akshare:szse_daily,未分类,-4500000.0,-0.0158548085129159,
2024-01-02,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,15577018.0,份,,akshare:szse_daily,未分类,,,
2024-01-03,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,15545925.0,份,,akshare:szse_daily,未分类,-31093.0,-0.0019960816633838,
2024-01-04,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,16132332.0,份,,akshare:szse_daily,未分类,586407.0,0.0377209461643485,
2024-01-05,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,16214101.0,份,,akshare:szse_daily,未分类,81769.0,0.005068641037142,
2024-01-08,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,15637552.0,份,,akshare:szse_daily,未分类,-576549.0,-0.0355584931905876,
2024-01-09,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,16184940.0,份,,akshare:szse_daily,未分类,547388.0,0.0350047117349314,
2024-01-10,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,17674166.0,份,,akshare:szse_daily,未分类,1489226.0,0.0920130689393967,
2024-01-11,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,17342208.0,份,,akshare:szse_daily,未分类,-331958.0,-0.0187821026463144,
2024-01-12,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,18564800.0,份,,akshare:szse_daily,未分类,1222592.0,0.0704980588400277,
2024-01-15,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,19109464.0,份,,akshare:szse_daily,未分类,544664.0,0.0293385331379815,
2024-01-16,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,19710674.0,份,,akshare:szse_daily,未分类,601210.0,0.0314613743221683,
2024-01-17,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,19365129.0,份,,akshare:szse_daily,未分类,-345545.0,-0.0175308566312851,
2024-01-18,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,19141864.0,份,,akshare:szse_daily,未分类,-223265.0,-0.0115292286459852,
2024-01-19,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,21820264.0,份,,akshare:szse_daily,未分类,2678400.0,0.1399236772343592,
2024-01-22,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,21943931.0,份,,akshare:szse_daily,未分类,123667.0,0.0056675299620572,
2024-01-23,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,21611337.0,份,,akshare:szse_daily,未分类,-332594.0,-0.0151565369030735,
2024-01-24,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,19752014.0,份,,akshare:szse_daily,未分类,-1859323.0,-0.0860346122963146,
2024-01-25,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,17761962.0,份,,akshare:szse_daily,未分类,-1990052.0,-0.100751852444009,
2024-01-26,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,18327277.0,份,,akshare:szse_daily,未分类,565315.0,0.0318272834949202,
2024-01-29,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,19755276.0,份,,akshare:szse_daily,未分类,1427999.0,0.0779165939380956,
2024-01-30,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,19784005.0,份,,akshare:szse_daily,未分类,28729.0,0.001454244425641,
2024-01-31,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,21994102.0,份,,akshare:szse_daily,未分类,2210097.0,0.1117113041570703,
2024-02-01,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,21882104.0,份,,akshare:szse_daily,未分类,-111998.0,-0.0050921833498817,
2024-02-02,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,21044052.0,份,,akshare:szse_daily,未分类,-838052.0,-0.0382985109658559,
2024-02-05,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,21143129.0,份,,akshare:szse_daily,未分类,99077.0,0.0047080761822865,
2024-02-06,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,19155040.0,份,,akshare:szse_daily,未分类,-1988089.0,-0.0940300274382282,
2024-02-07,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,19190657.0,份,,akshare:szse_daily,未分类,35617.0,0.0018594061928348,
2024-02-08,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,22106473.0,份,,akshare:szse_daily,未分类,2915816.0,0.1519393525714101,
2024-02-19,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,21082680.0,份,,akshare:szse_daily,未分类,-1023793.0,-0.0463119105431246,
2024-02-20,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,20064620.0,份,,akshare:szse_daily,未分类,-1018060.0,-0.0482889272141871,
2024-02-21,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,18143375.0,份,,akshare:szse_daily,未分类,-1921245.0,-0.0957528724690525,
2024-02-22,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,17442980.0,份,,akshare:szse_daily,未分类,-700395.0,-0.038603346951711,
2024-02-23,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,17037300.0,份,,akshare:szse_daily,未分类,-405680.0,-0.0232574938456616,
2024-02-26,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,16836208.0,份,,akshare:szse_daily,未分类,-201092.0,-0.0118030439095396,
2024-02-27,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,16360275.0,份,,akshare:szse_daily,未分类,-475933.0,-0.0282684200622848,
2024-02-28,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,15011692.0,份,,akshare:szse_daily,未分类,-1348583.0,-0.0824303381208445,
2024-02-29,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,14606255.0,份,,akshare:szse_daily,未分类,-405437.0,-0.0270080814341248,
2024-03-01,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,15970224.0,份,,akshare:szse_daily,未分类,1363969.0,0.0933825268694816,
2024-03-04,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,17146730.0,份,,akshare:szse_daily,未分类,1176506.0,0.0736687224925586,
2024-03-05,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,18645585.0,份,,akshare:szse_daily,未分类,1498855.0,0.0874134601757886,
2024-03-06,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,18330178.0,份,,akshare:szse_daily,未分类,-315407.0,-0.0169159079749978,
2024-03-07,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,19284394.0,份,,akshare:szse_daily,未分类,954216.0,0.0520571049555547,
2024-03-08,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,18044845.0,份,,akshare:szse_daily,未分类,-1239549.0,-0.0642773114882427,
2024-03-11,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,17977620.0,份,,akshare:szse_daily,未分类,-67225.0,-0.0037254407006543,
2024-03-12,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,16199276.0,份,,akshare:szse_daily,未分类,-1778344.0,-0.0989198792721172,
2024-03-13,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,14852198.0,份,,akshare:szse_daily,未分类,-1347078.0,-0.0831566793478918,
2024-03-14,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,14637384.0,份,,akshare:szse_daily,未分类,-214814.0,-0.0144634484404261,
2024-03-15,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,15822307.0,份,,akshare:szse_daily,未分类,1184923.0,0.0809518285507847,
2024-03-18,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,15719863.0,份,,akshare:szse_daily,未分类,-102444.0,-0.0064746563190816,
2024-03-19,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,17150681.0,份,,akshare:szse_daily,未分类,1430818.0,0.0910197499812816,
2024-03-20,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,17371815.0,份,,akshare:szse_daily,未分类,221134.0,0.0128935988022866,
2024-03-21,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,19253036.0,份,,akshare:szse_daily,未分类,1881221.0,0.1082915630865283,
2024-03-22,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,19370280.0,份,,akshare:szse_daily,未分类,117244.0,0.0060896369798508,
2024-03-25,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,18870138.0,份,,akshare:szse_daily,未分类,-500142.0,-0.0258200707475576,
2024-03-26,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,18259090.0,份,,akshare:szse_daily,未分类,-611048.0,-0.0323817451679473,
2024-03-27,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,16491895.0,份,,akshare:szse_daily,未分类,-1767195.0,-0.0967843961555586,
2024-03-28,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,14491910.0,份,,akshare:szse_daily,未分类,-1999985.0,-0.1212707817991807,
2024-03-29,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,17573166.0,份,,akshare:szse_daily,未分类,3081256.0,0.2126190405543506,
2024-04-01,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,15574110.0,份,,akshare:szse_daily,未分类,-1999056.0,-0.1137561666463516,
2024-04-02,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,16966815.0,份,,akshare:szse_daily,未分类,1392705.0,0.0894243716013306,
2024-04-03,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,18340950.0,份,,akshare:szse_daily,未分类,1374135.0,0.0809895669870862,
2024-04-08,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,18703993.0,份,,akshare:szse_daily,未分类,363043.0,0.0197941218966302,
2024-04-09,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,18632243.0,份,,akshare:szse_daily,未分类,-71750.0,-0.0038360792799697,
2024-04-10,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,19023464.0,份,,akshare:szse_daily,未分类,391221.0,0.0209969889293521,
2024-04-11,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,18268855.0,份,,akshare:szse_daily,未分类,-754609.0,-0.039667276159589,
2024-04-12,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,18820855.0,份,,akshare:szse_daily,未分类,552000.0,0.0302153583243175,
2024-04-15,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,18303156.0,份,,akshare:szse_daily,未分类,-517699.0,-0.0275066674707392,
2024-04-16,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,17348349.0,份,,akshare:szse_daily,未分类,-954807.0,-0.0521662493615855,
2024-04-17,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,16514637.0,份,,akshare:szse_daily,未分类,-833712.0,-0.0480571378867234,
2024-04-18,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,16502523.0,份,,akshare:szse_daily,未分类,-12114.0,-0.0007335311094031,
2024-04-19,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,16372420.0,份,,akshare:szse_daily,未分类,-130103.0,-0.007883824794548,
2024-04-22,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,16658737.0,份,,akshare:szse_daily,未分类,286317.0,0.0174877629574613,
2024-04-23,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,16667782.0,份,,akshare:szse_daily,未分类,9045.0,0.0005429583287136,
2024-04-24,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,17824292.0,份,,akshare:szse_daily,未分类,1156510.0,0.0693859566917781,
2024-04-25,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,17336157.0,份,,akshare:szse_daily,未分类,-488135.0,-0.0273859404906517,
2024-04-26,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,15344797.0,份,,akshare:szse_daily,未分类,-1991360.0,-0.1148674414981359,
2024-04-29,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,14147958.0,份,,akshare:szse_daily,未分类,-1196839.0,-0.0779964049051935,
2024-04-30,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,17634312.0,份,,akshare:szse_daily,未分类,3486354.0,0.2464210029461495,
2024-05-06,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,17904606.0,份,,akshare:szse_daily,未分类,270294.0,0.0153277315270366,
2024-05-07,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,17171109.0,份,,akshare:szse_daily,未分类,-733497.0,-0.0409669444834474,
2024-05-08,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,19572865.0,份,,akshare:szse_daily,未分类,2401756.0,0.1398719209108742,
2024-05-09,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,18732103.0,份,,akshare:szse_daily,未分类,-840762.0,-0.0429554896536608,
2024-05-10,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,20016193.0,份,,akshare:szse_daily,未分类,1284090.0,0.0685502316531144,
2024-05-13,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,19265909.0,份,,akshare:szse_daily,未分类,-750284.0,-0.037483851199876,
2024-05-14,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,19360553.0,份,,akshare:szse_daily,未分类,94644.0,0.0049125115248909,
2024-05-15,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,19490101.0,份,,akshare:szse_daily,未分类,129548.0,0.0066913377939152,
2024-05-16,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,19291287.0,份,,akshare:szse_daily,未分类,-198814.0,-0.0102007680719561,
2024-05-17,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,17950782.0,份,,akshare:szse_daily,未分类,-1340505.0,-0.0694875878421175,
2024-05-20,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,17025469.0,份,,akshare:szse_daily,未分类,-925313.0,-0.0515472250735371,
2024-05-21,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,15507187.0,份,,akshare:szse_daily,未分类,-1518282.0,-0.0891771028451551,
2024-05-22,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,15291385.0,份,,akshare:szse_daily,未分类,-215802.0,-0.0139162570232757,
2024-05-23,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,18335202.0,份,,akshare:szse_daily,未分类,3043817.0,0.1990543695028279,
2024-05-24,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,20204134.0,份,,akshare:szse_daily,未分类,1868932.0,0.1019313558694362,
2024-05-27,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,18822872.0,份,,akshare:szse_daily,未分类,-1381262.0,-0.068365315731919,
2024-05-28,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,19900539.0,份,,akshare:szse_daily,未分类,1077667.0,0.0572530589380834,
2024-05-29,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,19231143.0,份,,akshare:szse_daily,未分类,-669396.0,-0.0336370788750998,
2024-05-30,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,19372948.0,份,,akshare:szse_daily,未分类,141805.0,0.0073737166844425,
2024-05-31,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,19053787.0,份,,akshare:szse_daily,未分类,-319161.0,-0.0164745706229119,
2024-06-03,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,19712036.0,份,,akshare:szse_daily,未分类,658249.0,0.0345468856138677,
2024-06-04,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,20012081.0,份,,akshare:szse_daily,未分类,300045.0,0.0152214109186894,
2024-06-05,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,19556451.0,份,,akshare:szse_daily,未分类,-455630.0,-0.0227677471423386,
2024-06-06,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,18692477.0,份,,akshare:szse_daily,未分类,-863974.0,-0.0441784657144591,
2024-06-07,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,19223981.0,份,,akshare:szse_daily,未分类,531504.0,0.0284341128251756,
2024-06-11,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,17704883.0,份,,akshare:szse_daily,未分类,-1519098.0,-0.0790209894610278,
2024-06-12,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,16694299.0,份,,akshare:szse_daily,未分类,-1010584.0,-0.0570793944246906,
2024-06-13,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,15527217.0,份,,akshare:szse_daily,未分类,-1167082.0,-0.0699090150475919,
2024-06-14,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,16232453.0,份,,akshare:szse_daily,未分类,705236.0,0.0454193433375729,
2024-06-17,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,16459055.0,份,,akshare:szse_daily,未分类,226602.0,0.0139598124818226,
2024-06-18,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,15905786.0,份,,akshare:szse_daily,未分类,-553269.0,-0.033614870355558,
2024-06-19,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,16378787.0,份,,akshare:szse_daily,未分类,473001.0,0.0297376690469744,
2024-06-20,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,16603760.0,份,,akshare:szse_daily,未分类,224973.0,0.0137356325593586,
2024-06-21,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,17205610.0,份,,akshare:szse_daily,未分类,601850.0,0.0362478137482112,
2024-06-24,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,16190202.0,份,,akshare:szse_daily,未分类,-1015408.0,-0.0590160999813432,
2024-06-25,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,15682001.0,份,,akshare:szse_daily,未分类,-508201.0,-0.0313894168831247,
2024-06-26,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,15192674.0,份,,akshare:szse_daily,未分类,-489327.0,-0.0312030971047636,
2024-06-27,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,14880443.0,份,,akshare:szse_daily,未分类,-312231.0,-0.020551418400737,
2024-06-28,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,15638538.0,份,,akshare:szse_daily,未分类,758095.0,0.050945727892644,
2024-07-01,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,16167511.0,份,,akshare:szse_daily,未分类,528973.0,0.0338249649679528,
2024-07-02,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,17590933.0,份,,akshare:szse_daily,未分类,1423422.0,0.0880421234907463,
2024-07-03,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,17407024.0,份,,akshare:szse_daily,未分类,-183909.0,-0.0104547609839682,
2024-07-04,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,18040295.0,份,,akshare:szse_daily,未分类,633271.0,0.0363801991655782,
2024-07-05,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,18132308.0,份,,akshare:szse_daily,未分类,92013.0,0.0051004154865538,
2024-07-08,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,18505213.0,份,,akshare:szse_daily,未分类,372905.0,0.0205657768442936,
2024-07-09,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,18107150.0,份,,akshare:szse_daily,未分类,-398063.0,-0.0215108575080978,
2024-07-10,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,17326043.0,份,,akshare:szse_daily,未分类,-781107.0,-0.0431380421546184,
2024-07-11,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,16564475.0,份,,akshare:szse_daily,未分类,-761568.0,-0.0439551027317662,
2024-07-12,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,16616508.0,份,,akshare:szse_daily,未分类,52033.0,0.0031412405162252,
2024-07-15,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,16860535.0,份,,akshare:szse_daily,未分类,244027.0,0.0146858172607626,
2024-07-16,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,15812982.0,份,,akshare:szse_daily,未分类,-1047553.0,-0.0621304721350775,
2024-07-17,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,15322113.0,份,,akshare:szse_daily,未分类,-490869.0,-0.0310421525807086,
2024-07-18,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,14787325.0,份,,akshare:szse_daily,未分类,-534788.0,-0.0349030189243481,
2024-07-19,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,14947973.0,份,,akshare:szse_daily,未分类,160648.0,0.0108638986429256,
2024-07-22,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,14592328.0,份,,akshare:szse_daily,未分类,-355645.0,-0.0237921890814226,
2024-07-23,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,14646898.0,份,,akshare:szse_daily,未分类,54570.0,0.0037396363349288,
2024-07-24,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,14598775.0,份,,akshare:szse_daily,未分类,-48123.0,-0.0032855420990847,
2024-07-25,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,14651309.0,份,,akshare:szse_daily,未分类,52534.0,0.0035985211087916,
2024-07-26,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,14593365.0,份,,akshare:szse_daily,未分类,-57944.0,-0.0039548684694316,
2024-07-29,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,14167404.0,份,,akshare:szse_daily,未分类,-425961.0,-0.0291886758126038,
2024-07-30,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,13541195.0,份,,akshare:szse_daily,未分类,-626209.0,-0.0442006877195003,
2024-07-31,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,11803344.0,份,,akshare:szse_daily,未分类,-1737851.0,-0.1283380824218246,
2024-08-01,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,13447226.0,份,,akshare:szse_daily,未分类,1643882.0,0.1392725654695821,
2024-08-02,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,14261208.0,份,,akshare:szse_daily,未分类,813982.0,0.0605315921662951,
2024-08-05,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,13837421.0,份,,akshare:szse_daily,未分类,-423787.0,-0.0297160661284794,
2024-08-06,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,13429976.0,份,,akshare:szse_daily,未分类,-407445.0,-0.0294451545558959,
2024-08-07,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,12756087.0,份,,akshare:szse_daily,未分类,-673889.0,-0.0501779750015934,
2024-08-08,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,12373673.0,份,,akshare:szse_daily,未分类,-382414.0,-0.0299789426020691,
2024-08-09,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,12368539.0,份,,akshare:szse_daily,未分类,-5134.0,-0.0004149131789728,
2024-08-12,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,12371955.0,份,,akshare:szse_daily,未分类,3416.0,0.0002761846002991,
2024-08-13,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,10658288.0,份,,akshare:szse_daily,未分类,-1713667.0,-0.1385122238158803,
2024-08-14,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,10600550.0,份,,akshare:szse_daily,未分类,-57738.0,-0.0054171927048696,
2024-08-15,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,11217848.0,份,,akshare:szse_daily,未分类,617298.0,0.0582326388725113,
