date,source,market,code,name,shares,share_unit,close,source_file,industry,shares_change,shares_change_pct,cash_proxy
2024-02-02,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,48758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-02-05,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,48758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-02-06,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,48758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-02-07,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,47758908.0,份,,akshare:szse_daily,未分类,-1000000.0,-0.0205090729267357,
2024-02-08,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,47758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-02-19,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,47758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-02-20,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,47758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-02-21,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,47758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-02-22,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,47758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-02-23,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,47758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-02-26,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,47758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-02-27,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,47758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-02-28,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,47758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-02-29,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,80758908.0,份,,akshare:szse_daily,未分类,33000000.0,0.6909705724427367,
2024-03-01,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,48758908.0,份,,akshare:szse_daily,未分类,-32000000.0,-0.3962411180696004,
2024-03-04,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,48758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-03-05,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,48758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-03-06,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,48758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-03-07,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,48758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-03-08,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,48758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-03-11,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,47758908.0,份,,akshare:szse_daily,未分类,-1000000.0,-0.0205090729267357,
2024-03-12,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,47758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-03-13,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,47758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-03-14,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,47758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-03-15,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,47758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-03-18,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,47758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-03-19,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,47758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-03-20,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,47758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-03-21,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,47758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-03-22,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,47758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-03-25,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,47758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-03-26,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,47758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-03-27,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,47758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-03-28,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,47758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-03-29,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,47758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-04-01,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,47758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-04-02,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,48758908.0,份,,akshare:szse_daily,未分类,1000000.0,0.0209385021952344,
2024-04-03,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,48758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-04-08,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,48758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-04-09,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,47758908.0,份,,akshare:szse_daily,未分类,-1000000.0,-0.0205090729267357,
2024-04-10,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,47758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-04-11,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,47758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-04-12,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,47758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-04-15,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,47758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-04-16,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,47758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-04-17,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,47758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-04-18,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,47758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-04-19,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,47758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-04-22,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,46758908.0,份,,akshare:szse_daily,未分类,-1000000.0,-0.0209385021952344,
2024-04-23,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,46758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-04-24,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,46758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-04-25,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,46758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-04-26,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,-2000000.0,-0.0427725985388709,
2024-04-29,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-04-30,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-05-06,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-05-07,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-05-08,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-05-09,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-05-10,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-05-13,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-05-14,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-05-15,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-05-16,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-05-17,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-05-20,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-05-21,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-05-22,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-05-23,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-05-24,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-05-27,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-05-28,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
