date,source,market,code,name,shares,share_unit,close,industry,source_file
2025-10-09,akshare_fund_etf_scale_sse,SH,510010,治理ETF,132524400.0,份,,,akshare:20251009
2025-10-09,akshare_fund_etf_scale_sse,SH,510020,超大ETF,39848000.0,份,,,akshare:20251009
2025-10-09,akshare_fund_etf_scale_sse,SH,510030,价值ETF,157229800.0,份,,,akshare:20251009
2025-10-09,akshare_fund_etf_scale_sse,SH,510040,上证180E,34480000.0,份,,,akshare:20251009
2025-10-09,akshare_fund_etf_scale_sse,SH,510050,50ETF,57846366800.0,份,,,akshare:20251009
2025-10-09,akshare_fund_etf_scale_sse,SH,510060,央企ETF,45959200.0,份,,,akshare:20251009
2025-10-09,akshare_fund_etf_scale_sse,SH,510090,ESG建信,29081100.0,份,,,akshare:20251009
2025-10-09,akshare_fund_etf_scale_sse,SH,510100,SZ50ETF,1478306800.0,份,,,akshare:20251009
2025-10-09,akshare_fund_etf_scale_sse,SH,510130,中盘ETF,36685100.0,份,,,akshare:20251009
2025-10-09,akshare_fund_etf_scale_sse,SH,510150,消费ETF,2985178600.0,份,,,akshare:20251009
2025-10-09,akshare_fund_etf_scale_sse,SH,510160,产业升级,240057400.00000003,份,,,akshare:20251009
2025-10-09,akshare_fund_etf_scale_sse,SH,510170,商品ETF,186914800.0,份,,,akshare:20251009
2025-10-09,akshare_fund_etf_scale_sse,SH,510180,180ETF,5669557700.0,份,,,akshare:20251009
2025-10-09,akshare_fund_etf_scale_sse,SH,510190,上证50基,37650800.0,份,,,akshare:20251009
2025-10-09,akshare_fund_etf_scale_sse,SH,510200,上证券商,146885500.0,份,,,akshare:20251009
2025-10-09,akshare_fund_etf_scale_sse,SH,510210,综指ETF,4565192600.0,份,,,akshare:20251009
2025-10-09,akshare_fund_etf_scale_sse,SH,510230,金融ETF,3384808000.0,份,,,akshare:20251009
2025-10-09,akshare_fund_etf_scale_sse,SH,510270,国企ETF,14832100.0,份,,,akshare:20251009
2025-10-09,akshare_fund_etf_scale_sse,SH,510290,380ETF,70448900.0,份,,,akshare:20251009
2025-10-09,akshare_fund_etf_scale_sse,SH,510300,300ETF,89960887700.0,份,,,akshare:20251009
2025-10-09,akshare_fund_etf_scale_sse,SH,510310,HS300ETF,66797744000.0,份,,,akshare:20251009
2025-10-09,akshare_fund_etf_scale_sse,SH,510320,300中金,466068500.0,份,,,akshare:20251009
2025-10-09,akshare_fund_etf_scale_sse,SH,510330,华夏300,47396949800.00001,份,,,akshare:20251009
2025-10-09,akshare_fund_etf_scale_sse,SH,510350,工银300,811014700.0,份,,,akshare:20251009
2025-10-09,akshare_fund_etf_scale_sse,SH,510360,广发300,2543381200.0,份,,,akshare:20251009
2025-10-09,akshare_fund_etf_scale_sse,SH,510370,兴业300,135258100.0,份,,,akshare:20251009
2025-10-09,akshare_fund_etf_scale_sse,SH,510380,国寿300,1326802400.0,份,,,akshare:20251009
2025-10-09,akshare_fund_etf_scale_sse,SH,510390,平安300,107750000.0,份,,,akshare:20251009
2025-10-09,akshare_fund_etf_scale_sse,SH,510410,资源ETF,367258399.99999994,份,,,akshare:20251009
2025-10-09,akshare_fund_etf_scale_sse,SH,510500,500ETF,18702168600.0,份,,,akshare:20251009
2025-10-09,akshare_fund_etf_scale_sse,SH,510510,广发500,897038300.0,份,,,akshare:20251009
