date,source,market,code,name,shares,share_unit,close,industry,source_file
2024-12-31,akshare_fund_scale_daily_szse,SZ,159001,货币ETF,10371064.0,份,,,akshare:szse_daily
2024-12-31,akshare_fund_scale_daily_szse,SZ,159003,招商快线ETF,1927245.0,份,,,akshare:szse_daily
2024-12-31,akshare_fund_scale_daily_szse,SZ,159005,汇添富快钱ETF,858578.0,份,,,akshare:szse_daily
2024-12-31,akshare_fund_scale_daily_szse,SZ,159150,深证50ETF易方达,176997623.0,份,,,akshare:szse_daily
2024-12-31,akshare_fund_scale_daily_szse,SZ,159300,300ETF,686758097.0,份,,,akshare:szse_daily
2024-12-31,akshare_fund_scale_daily_szse,SZ,159301,公用事业ETF,60458357.0,份,,,akshare:szse_daily
2024-12-31,akshare_fund_scale_daily_szse,SZ,159302,港股高股息ETF,108797609.0,份,,,akshare:szse_daily
2024-12-31,akshare_fund_scale_daily_szse,SZ,159303,恒生医疗ETF基金,29991693.0,份,,,akshare:szse_daily
2024-12-31,akshare_fund_scale_daily_szse,SZ,159305,储能电池50ETF,34320151.0,份,,,akshare:szse_daily
2024-12-31,akshare_fund_scale_daily_szse,SZ,159306,汽车零件ETF,16244616.0,份,,,akshare:szse_daily
2024-12-31,akshare_fund_scale_daily_szse,SZ,159307,红利低波100ETF,535903552.0,份,,,akshare:szse_daily
2024-12-31,akshare_fund_scale_daily_szse,SZ,159309,油气资源ETF,64371736.0,份,,,akshare:szse_daily
2024-12-31,akshare_fund_scale_daily_szse,SZ,159310,芯片产业ETF,693981080.0,份,,,akshare:szse_daily
2024-12-31,akshare_fund_scale_daily_szse,SZ,159312,恒生ETF港股通,86224353.0,份,,,akshare:szse_daily
2024-12-31,akshare_fund_scale_daily_szse,SZ,159315,黄金股ETF基金,52589621.0,份,,,akshare:szse_daily
2024-12-31,akshare_fund_scale_daily_szse,SZ,159318,恒生港股通ETF,46601647.0,份,,,akshare:szse_daily
2024-12-31,akshare_fund_scale_daily_szse,SZ,159320,电网ETF,51745173.0,份,,,akshare:szse_daily
