date,plot_industry,shares,change_pct_from_start
2026-06-29,高端制造,7667314712.0,53.56548750495818
2026-06-30,公用事业,19568702220.0,1.258651566135205
2026-06-30,军工,31454971779.0,-4.877831669810318
2026-06-30,农业,7225239993.0,7.638991641398274
2026-06-30,医药医疗,285612040494.0,2.1001748266423537
2026-06-30,地产基建,6989266012.0,-12.598843063410115
2026-06-30,新能源,61675290823.0,-7.59280484717465
2026-06-30,汽车,1709400128.0,-13.509410175468272
2026-06-30,消费,115819646306.0,-0.5358105436495175
2026-06-30,科技,260570466570.0,9.350082511001535
2026-06-30,资源周期,105476997515.0,-6.35854283896683
2026-06-30,金融,234119963613.0,0.8712160215552212
2026-06-30,高端制造,7774614712.0,55.71455499836537
2026-07-01,公用事业,19640002220.0,1.6275948805920315
2026-07-01,军工,31482971779.0,-4.793157592467045
2026-07-01,农业,7213739993.0,7.467668833425756
2026-07-01,医药医疗,287810640494.0,2.886127141487327
2026-07-01,地产基建,6972516012.0,-12.808302737169042
2026-07-01,新能源,61500290823.0,-7.855004813092181
2026-07-01,汽车,1698400128.0,-14.065977635880822
2026-07-01,消费,115577146306.0,-0.744065936516447
2026-07-01,科技,264555916570.0,11.022602394318382
2026-07-01,资源周期,105530697515.0,-6.310868498892519
2026-07-01,金融,231878663613.0,-0.0944541117394615
2026-07-01,高端制造,7937614712.0,58.979214843895434
2026-07-02,公用事业,19786202220.0,2.384109783447408
2026-07-02,军工,31671571779.0,-4.222817200076334
2026-07-02,农业,7204239993.0,7.326141296404964
2026-07-02,医药医疗,290361540494.0,3.798019145461695
2026-07-02,地产基建,6965516012.0,-12.895838123217551
2026-07-02,新能源,61821790823.0,-7.373306018563685
2026-07-02,汽车,1737400128.0,-12.092693003509059
2026-07-02,消费,116184446306.0,-0.22252572996763753
2026-07-02,科技,275960220170.0,15.808492200082313
2026-07-02,资源周期,106965997515.0,-5.036623055528267
2026-07-02,金融,237120763613.0,2.164118772633028
2026-07-02,高端制造,8126814712.0,62.76862369527141
2026-07-03,公用事业,19871702220.0,2.8265312895632277
